seed,target,success,path_len,sp_len,stretch,failure_reason
ASJL,HSNR,True,1,1,1.0,
ASJL,VC01,True,3,3,1.0,
ASJL,VC02,True,2,2,1.0,
ASJL,VC03,True,2,2,1.0,
ASJL,VC04,True,2,2,1.0,
ASJL,VC05,True,2,2,1.0,
ASJL,VC06,True,3,3,1.0,
ASJL,dBWML1,False,7,3,inf,dead_end
ASJL,dBWML2,False,7,2,inf,dead_end
ASJL,dBWML3,True,3,3,1.0,
ASJL,dBWML4,True,3,3,1.0,
ASJL,dBWML5,True,2,2,1.0,
ASJL,dBWML6,True,2,2,1.0,
ASJL,dBWML7,True,2,2,1.0,
ASJL,dBWMR1,False,7,3,inf,dead_end
ASJL,dBWMR2,False,7,3,inf,dead_end
ASJL,dBWMR3,False,8,3,inf,dead_end
ASJL,dBWMR4,False,12,3,inf,dead_end
ASJL,dBWMR5,False,12,3,inf,dead_end
ASJL,dBWMR6,False,5,3,inf,dead_end
ASJL,dBWMR7,False,5,3,inf,dead_end
ASJL,vBWML1,True,3,3,1.0,
ASJL,vBWML2,True,2,2,1.0,
ASJL,vBWML3,True,3,3,1.0,
ASJL,vBWML4,True,4,3,1.3333333333333333,
ASJL,vBWML5,True,5,3,1.6666666666666667,
ASJL,vBWML6,False,4,3,inf,dead_end
ASJL,vBWML7,False,3,3,inf,dead_end
ASJL,vBWMR1,False,3,3,inf,dead_end
ASJL,vBWMR2,True,5,2,2.5,
ASJL,vBWMR3,True,7,3,2.3333333333333335,
ASJL,vBWMR4,True,4,3,1.3333333333333333,
ASJL,vBWMR5,False,8,3,inf,dead_end
ASJL,vBWMR6,True,2,2,1.0,
ASJL,vBWMR7,False,3,3,inf,dead_end
ASJL,dBWML8,True,2,2,1.0,
ASJL,dBWML9,True,2,2,1.0,
ASJL,dBWML10,True,2,2,1.0,
ASJL,dBWML11,False,17,2,inf,dead_end
ASJL,dBWML12,False,14,2,inf,dead_end
ASJL,dBWML13,False,16,2,inf,dead_end
ASJL,dBWML14,False,17,2,inf,dead_end
ASJL,dBWML15,False,4,2,inf,dead_end
ASJL,dBWML16,False,4,2,inf,dead_end
ASJL,dBWML17,False,3,3,inf,dead_end
ASJL,dBWML18,False,3,3,inf,dead_end
ASJL,dBWML19,False,3,3,inf,dead_end
ASJL,dBWML20,False,3,3,inf,dead_end
ASJL,dBWML21,False,3,3,inf,dead_end
ASJL,dBWML22,False,3,3,inf,dead_end
ASJL,dBWML23,False,3,3,inf,dead_end
ASJL,dBWML24,False,3,3,inf,dead_end
ASJL,dBWMR8,False,4,3,inf,dead_end
ASJL,dBWMR9,False,17,3,inf,dead_end
ASJL,dBWMR10,False,16,3,inf,dead_end
ASJL,dBWMR11,False,17,3,inf,dead_end
ASJL,dBWMR12,False,17,3,inf,dead_end
ASJL,dBWMR13,False,16,3,inf,dead_end
ASJL,dBWMR14,True,13,3,4.333333333333333,
ASJL,dBWMR15,False,4,3,inf,dead_end
ASJL,dBWMR16,False,5,3,inf,dead_end
ASJL,dBWMR17,False,3,3,inf,dead_end
ASJL,dBWMR18,False,3,3,inf,dead_end
ASJL,dBWMR19,False,3,3,inf,dead_end
ASJL,dBWMR20,False,3,3,inf,dead_end
ASJL,dBWMR21,False,3,3,inf,dead_end
ASJL,dBWMR22,False,6,3,inf,dead_end
ASJL,dBWMR23,False,3,3,inf,dead_end
ASJL,dBWMR24,False,3,3,inf,dead_end
ASJL,vBWML8,False,16,3,inf,dead_end
ASJL,vBWML9,False,17,3,inf,dead_end
ASJL,vBWML10,False,17,3,inf,dead_end
ASJL,vBWML11,True,3,2,1.5,
ASJL,vBWML12,False,11,3,inf,dead_end
ASJL,vBWML13,False,11,3,inf,dead_end
ASJL,vBWML14,False,11,3,inf,dead_end
ASJL,vBWML15,True,3,2,1.5,
ASJL,vBWML16,True,5,2,2.5,
ASJL,vBWML17,False,5,3,inf,dead_end
ASJL,vBWML18,False,5,4,inf,dead_end
ASJL,vBWML19,False,8,3,inf,dead_end
ASJL,vBWML20,False,8,4,inf,dead_end
ASJL,vBWML21,False,8,3,inf,dead_end
ASJL,vBWML22,False,5,4,inf,dead_end
ASJL,vBWML23,False,3,4,inf,dead_end
ASJL,vBWMR8,False,3,3,inf,dead_end
ASJL,vBWMR9,False,3,2,inf,dead_end
ASJL,vBWMR10,True,2,2,1.0,
ASJL,vBWMR11,True,3,2,1.5,
ASJL,vBWMR12,True,5,3,1.6666666666666667,
ASJL,vBWMR13,False,11,3,inf,dead_end
ASJL,vBWMR14,False,11,3,inf,dead_end
ASJL,vBWMR15,True,2,2,1.0,
ASJL,vBWMR16,True,2,2,1.0,
ASJL,vBWMR17,False,6,3,inf,dead_end
ASJL,vBWMR18,False,5,4,inf,dead_end
ASJL,vBWMR19,False,5,4,inf,dead_end
ASJL,vBWMR20,True,4,3,1.3333333333333333,
ASJL,vBWMR21,True,5,3,1.6666666666666667,
ASJL,vBWMR22,True,6,3,2.0,
ASJL,vBWMR23,False,5,4,inf,dead_end
ASJL,vBWMR24,False,3,4,inf,dead_end
ASJL,CEPshDL,True,11,2,5.5,
ASJL,CEPshDR,False,3,4,inf,dead_end
ASJL,CEPshVL,True,8,3,2.6666666666666665,
ASJL,CEPshVR,True,3,3,1.0,
ASJL,GLRDL,True,7,3,2.3333333333333335,
ASJL,GLRDR,False,3,3,inf,dead_end
ASJL,GLRL,True,3,3,1.0,
ASJL,GLRR,True,3,3,1.0,
ASJL,GLRVL,False,7,3,inf,dead_end
ASJL,GLRVR,False,3,3,inf,dead_end
ASJL,CANL,True,4,2,2.0,
ASJL,CANR,True,4,2,2.0,
ASJL,exc_cell,False,10,2,inf,dead_end
ASJL,exc_gl,False,7,2,inf,dead_end
ASJL,hmc,True,3,3,1.0,
ASJL,hyp,True,2,2,1.0,
ASJL,int,False,5,3,inf,dead_end
ASJL,mu_intL,False,6,4,inf,dead_end
ASJL,mu_intR,False,5,3,inf,dead_end
ASJL,mu_anal,False,6,3,inf,dead_end
ASJL,mu_sph,False,5,3,inf,dead_end
ASJL,vm2AL,True,2,2,1.0,
ASJL,vm2AR,True,2,2,1.0,
ASJL,vm1AL,False,3,3,inf,dead_end
ASJL,vm1AR,True,4,3,1.3333333333333333,
ASJL,vm1PL,False,3,4,inf,dead_end
ASJL,vm1PR,False,3,4,inf,dead_end
ASJL,vm2PL,True,2,2,1.0,
ASJL,vm2PR,True,2,2,1.0,
ASJR,URADL,False,9,4,inf,dead_end
ASJR,URADR,False,4,3,inf,dead_end
ASJR,URAVL,True,5,3,1.6666666666666667,
ASJR,URAVR,True,4,3,1.3333333333333333,
ASJR,RMEL,False,4,4,inf,dead_end
ASJR,RMER,True,3,3,1.0,
ASJR,RMED,True,8,3,2.6666666666666665,
ASJR,RMEV,True,7,3,2.3333333333333335,
ASJR,RMDDL,True,3,3,1.0,
ASJR,RMDDR,True,5,2,2.5,
ASJR,RMDL,True,3,3,1.0,
ASJR,RMDR,True,2,2,1.0,
ASJR,RMDVL,True,3,3,1.0,
ASJR,RMDVR,True,3,3,1.0,
ASJR,RIVL,True,4,3,1.3333333333333333,
ASJR,RIVR,False,11,3,inf,dead_end
ASJR,RMHL,True,6,3,2.0,
ASJR,RMHR,True,3,3,1.0,
ASJR,SABD,True,2,2,1.0,
ASJR,SABVL,False,12,3,inf,dead_end
ASJR,SABVR,True,16,2,8.0,
ASJR,SMDDL,False,10,3,inf,dead_end
ASJR,SMDDR,True,5,3,1.6666666666666667,
ASJR,SMDVL,True,4,3,1.3333333333333333,
ASJR,SMDVR,True,6,3,2.0,
ASJR,SMBDL,True,4,3,1.3333333333333333,
ASJR,SMBDR,True,9,3,3.0,
ASJR,SMBVL,True,4,3,1.3333333333333333,
ASJR,SMBVR,True,7,2,3.5,
ASJR,SIBDL,True,5,3,1.6666666666666667,
ASJR,SIBDR,True,12,3,4.0,
ASJR,SIBVL,True,5,3,1.6666666666666667,
ASJR,SIBVR,True,6,3,2.0,
ASJR,SIADL,True,6,3,2.0,
ASJR,SIADR,True,13,3,4.333333333333333,
ASJR,SIAVL,False,6,3,inf,dead_end
ASJR,SIAVR,True,6,3,2.0,
ASJR,DA01,False,17,3,inf,dead_end
ASJR,DA02,False,17,3,inf,dead_end
ASJR,DA03,False,16,3,inf,dead_end
ASJR,DA04,False,17,3,inf,dead_end
ASJR,DA05,True,2,2,1.0,
ASJR,DA06,True,2,2,1.0,
ASJR,DA07,False,3,3,inf,dead_end
ASJR,DA08,False,3,3,inf,dead_end
ASJR,DA09,False,3,3,inf,dead_end
ASJR,PDA,False,3,2,inf,dead_end
ASJR,DB01,False,16,3,inf,dead_end
ASJR,DB02,False,16,3,inf,dead_end
ASJR,DB03,False,16,3,inf,dead_end
ASJR,DB04,False,3,3,inf,dead_end
ASJR,DB05,False,3,2,inf,dead_end
ASJR,DB06,False,3,3,inf,dead_end
ASJR,DB07,False,3,3,inf,dead_end
ASJR,AS01,False,17,3,inf,dead_end
ASJR,AS02,False,17,3,inf,dead_end
ASJR,AS03,False,14,3,inf,dead_end
ASJR,AS04,False,14,3,inf,dead_end
ASJR,AS05,True,2,2,1.0,
ASJR,AS06,False,13,3,inf,dead_end
ASJR,AS07,False,3,3,inf,dead_end
ASJR,AS08,False,3,3,inf,dead_end
ASJR,AS09,False,2,3,inf,dead_end
ASJR,AS10,False,3,3,inf,dead_end
ASJR,AS11,False,3,3,inf,dead_end
ASJR,PDB,False,3,3,inf,dead_end
ASJR,DD01,False,17,2,inf,dead_end
ASJR,DD02,False,11,3,inf,dead_end
ASJR,DD03,True,3,3,1.0,
ASJR,DD04,False,3,3,inf,dead_end
ASJR,DD05,False,3,4,inf,dead_end
ASJR,DD06,False,3,2,inf,dead_end
ASJR,VA01,False,17,3,inf,dead_end
ASJR,VA02,False,16,3,inf,dead_end
ASJR,VA03,False,17,3,inf,dead_end
ASJR,VA04,False,16,3,inf,dead_end
ASJR,VA05,True,3,3,1.0,
ASJR,VA06,True,2,2,1.0,
ASJR,VA07,False,10,3,inf,dead_end
ASJR,VA08,False,8,3,inf,dead_end
ASJR,VA09,False,3,3,inf,dead_end
ASJR,VA10,False,3,3,inf,dead_end
ASJR,VA11,False,3,3,inf,dead_end
ASJR,VA12,False,3,3,inf,dead_end
ASJR,VB01,False,16,3,inf,dead_end
ASJR,VB02,False,15,3,inf,dead_end
ASJR,VB03,False,11,3,inf,dead_end
ASJR,VB04,False,11,3,inf,dead_end
ASJR,VB05,False,11,3,inf,dead_end
ASJR,VB06,False,11,3,inf,dead_end
ASJR,VB07,False,3,3,inf,dead_end
ASJR,VB08,False,3,3,inf,dead_end
ASJR,VB09,False,3,3,inf,dead_end
ASJR,VB10,False,3,4,inf,dead_end
ASJR,VB11,False,3,3,inf,dead_end
ASJR,VD01,False,16,2,inf,dead_end
ASJR,VD02,False,17,3,inf,dead_end
ASJR,VD03,False,11,3,inf,dead_end
ASJR,VD04,False,11,3,inf,dead_end
ASJR,VD05,False,11,3,inf,dead_end
ASJR,VD06,False,10,3,inf,dead_end
ASJR,VD07,False,8,3,inf,dead_end
ASJR,VD08,False,3,4,inf,dead_end
ASJR,VD09,False,3,3,inf,dead_end
ASJR,VD10,False,3,4,inf,dead_end
ASJR,VD11,False,3,3,inf,dead_end
ASJR,VD12,False,3,3,inf,dead_end
ASJR,VD13,False,3,3,inf,dead_end
ASJR,HSNL,False,3,2,inf,dead_end
ASJR,HSNR,True,1,1,1.0,
ASJR,VC01,True,3,3,1.0,
ASJR,VC02,True,2,2,1.0,
ASJR,VC03,True,2,2,1.0,
ASJR,VC04,True,2,2,1.0,
ASJR,VC05,True,2,2,1.0,
ASJR,VC06,False,3,3,inf,dead_end
ASJR,dBWML1,False,8,3,inf,dead_end
ASJR,dBWML2,False,9,3,inf,dead_end
ASJR,dBWML3,True,4,3,1.3333333333333333,
ASJR,dBWML4,True,3,3,1.0,
ASJR,dBWML5,True,3,3,1.0,
ASJR,dBWML6,True,3,3,1.0,
ASJR,dBWML7,False,17,3,inf,dead_end
ASJR,dBWMR1,False,8,3,inf,dead_end
ASJR,dBWMR2,False,8,3,inf,dead_end
ASJR,dBWMR3,False,9,3,inf,dead_end
ASJR,dBWMR4,False,11,3,inf,dead_end
ASJR,dBWMR5,False,14,3,inf,dead_end
ASJR,dBWMR6,True,3,3,1.0,
ASJR,dBWMR7,True,4,3,1.3333333333333333,
ASJR,vBWML1,True,4,3,1.3333333333333333,
ASJR,vBWML2,False,6,4,inf,dead_end
ASJR,vBWML3,False,6,4,inf,dead_end
ASJR,vBWML4,False,6,3,inf,dead_end
ASJR,vBWML5,False,5,3,inf,dead_end
ASJR,vBWML6,False,17,4,inf,dead_end
ASJR,vBWML7,False,17,3,inf,dead_end
ASJR,vBWMR1,False,6,3,inf,dead_end
ASJR,vBWMR2,False,10,3,inf,dead_end
ASJR,vBWMR3,True,9,3,3.0,
ASJR,vBWMR4,True,5,3,1.6666666666666667,
ASJR,vBWMR5,False,6,3,inf,dead_end
ASJR,vBWMR6,False,6,3,inf,dead_end
ASJR,vBWMR7,False,6,3,inf,dead_end
ASJR,dBWML8,True,5,3,1.6666666666666667,
ASJR,dBWML9,False,17,3,inf,dead_end
ASJR,dBWML10,False,17,4,inf,dead_end
ASJR,dBWML11,False,17,3,inf,dead_end
ASJR,dBWML12,False,14,3,inf,dead_end
ASJR,dBWML13,False,16,3,inf,dead_end
ASJR,dBWML14,False,17,3,inf,dead_end
ASJR,dBWML15,False,3,3,inf,dead_end
ASJR,dBWML16,False,3,3,inf,dead_end
ASJR,dBWML17,False,2,3,inf,dead_end
ASJR,dBWML18,False,2,3,inf,dead_end
ASJR,dBWML19,False,2,3,inf,dead_end
ASJR,dBWML20,False,2,4,inf,dead_end
ASJR,dBWML21,False,2,3,inf,dead_end
ASJR,dBWML22,False,2,3,inf,dead_end
ASJR,dBWML23,False,2,3,inf,dead_end
ASJR,dBWML24,False,2,3,inf,dead_end
ASJR,dBWMR8,False,17,3,inf,dead_end
ASJR,dBWMR9,False,17,3,inf,dead_end
ASJR,dBWMR10,False,17,3,inf,dead_end
ASJR,dBWMR11,False,17,3,inf,dead_end
ASJR,dBWMR12,False,17,3,inf,dead_end
ASJR,dBWMR13,False,16,3,inf,dead_end
ASJR,dBWMR14,True,13,3,4.333333333333333,
ASJR,dBWMR15,False,3,3,inf,dead_end
ASJR,dBWMR16,False,3,3,inf,dead_end
ASJR,dBWMR17,False,2,3,inf,dead_end
ASJR,dBWMR18,False,2,3,inf,dead_end
ASJR,dBWMR19,False,2,3,inf,dead_end
ASJR,dBWMR20,False,2,4,inf,dead_end
ASJR,dBWMR21,False,2,3,inf,dead_end
ASJR,dBWMR22,False,2,3,inf,dead_end
ASJR,dBWMR23,False,2,3,inf,dead_end
ASJR,dBWMR24,False,2,3,inf,dead_end
ASJR,vBWML8,False,17,3,inf,dead_end
ASJR,vBWML9,False,17,3,inf,dead_end
ASJR,vBWML10,False,17,3,inf,dead_end
ASJR,vBWML11,True,3,3,1.0,
ASJR,vBWML12,False,11,3,inf,dead_end
ASJR,vBWML13,False,11,3,inf,dead_end
ASJR,vBWML14,False,11,3,inf,dead_end
ASJR,vBWML15,True,3,3,1.0,
ASJR,vBWML16,True,5,3,1.6666666666666667,
ASJR,vBWML17,False,3,4,inf,dead_end
ASJR,vBWML18,False,3,4,inf,dead_end
ASJR,vBWML19,False,3,4,inf,dead_end
ASJR,vBWML20,False,3,4,inf,dead_end
ASJR,vBWML21,False,3,3,inf,dead_end
ASJR,vBWML22,False,2,4,inf,dead_end
ASJR,vBWML23,False,2,4,inf,dead_end
ASJR,vBWMR8,False,17,3,inf,dead_end
ASJR,vBWMR9,True,2,2,1.0,
ASJR,vBWMR10,True,2,2,1.0,
ASJR,vBWMR11,True,3,3,1.0,
ASJR,vBWMR12,True,5,3,1.6666666666666667,
ASJR,vBWMR13,False,11,3,inf,dead_end
ASJR,vBWMR14,False,11,3,inf,dead_end
ASJR,vBWMR15,True,2,2,1.0,
ASJR,vBWMR16,True,2,2,1.0,
ASJR,vBWMR17,False,3,3,inf,dead_end
ASJR,vBWMR18,False,3,4,inf,dead_end
ASJR,vBWMR19,False,2,4,inf,dead_end
ASJR,vBWMR20,False,3,3,inf,dead_end
ASJR,vBWMR21,False,3,3,inf,dead_end
ASJR,vBWMR22,False,3,3,inf,dead_end
ASJR,vBWMR23,False,2,4,inf,dead_end
ASJR,vBWMR24,False,2,4,inf,dead_end
ASJR,CEPshDL,True,11,3,3.6666666666666665,
ASJR,CEPshDR,False,8,4,inf,dead_end
ASJR,CEPshVL,True,9,4,2.25,
ASJR,CEPshVR,True,4,2,2.0,
ASJR,GLRDL,True,8,4,2.0,
ASJR,GLRDR,False,4,4,inf,dead_end
ASJR,GLRL,True,4,4,1.0,
ASJR,GLRR,True,4,4,1.0,
ASJR,GLRVL,False,8,4,inf,dead_end
ASJR,GLRVR,False,4,4,inf,dead_end
ASJR,CANL,True,3,3,1.0,
ASJR,CANR,True,3,3,1.0,
ASJR,exc_cell,True,8,3,2.6666666666666665,
ASJR,exc_gl,False,10,3,inf,dead_end
ASJR,hmc,False,17,4,inf,dead_end
ASJR,hyp,True,1,1,1.0,
ASJR,int,False,5,3,inf,dead_end
ASJR,mu_intL,False,2,3,inf,dead_end
ASJR,mu_intR,True,2,2,1.0,
ASJR,mu_anal,True,2,2,1.0,
ASJR,mu_sph,True,2,2,1.0,
ASJR,vm2AL,True,2,2,1.0,
ASJR,vm2AR,True,2,2,1.0,
ASJR,vm1AL,False,3,3,inf,dead_end
ASJR,vm1AR,True,4,3,1.3333333333333333,
ASJR,vm1PL,False,3,4,inf,dead_end
ASJR,vm1PR,False,3,4,inf,dead_end
ASJR,vm2PL,True,2,2,1.0,
ASJR,vm2PR,True,2,2,1.0,
AWAL,URADL,False,12,4,inf,dead_end
AWAL,URADR,False,5,3,inf,dead_end
AWAL,URAVL,True,6,2,3.0,
AWAL,URAVR,True,7,3,2.3333333333333335,
AWAL,RMEL,True,4,3,1.3333333333333333,
AWAL,RMER,False,8,3,inf,dead_end
AWAL,RMED,True,6,3,2.0,
AWAL,RMEV,True,5,3,1.6666666666666667,
AWAL,RMDDL,True,4,3,1.3333333333333333,
AWAL,RMDDR,True,3,3,1.0,
AWAL,RMDL,True,4,3,1.3333333333333333,
AWAL,RMDR,True,4,3,1.3333333333333333,
AWAL,RMDVL,True,3,3,1.0,
AWAL,RMDVR,True,4,3,1.3333333333333333,
AWAL,RIVL,True,5,3,1.6666666666666667,
AWAL,RIVR,False,10,3,inf,dead_end
AWAL,RMHL,True,6,3,2.0,
AWAL,RMHR,False,7,3,inf,dead_end
AWAL,SABD,True,12,3,4.0,
AWAL,SABVL,False,9,3,inf,dead_end
AWAL,SABVR,True,19,3,6.333333333333333,
AWAL,SMDDL,True,3,3,1.0,
AWAL,SMDDR,True,3,2,1.5,
AWAL,SMDVL,True,3,2,1.5,
AWAL,SMDVR,True,2,2,1.0,
AWAL,SMBDL,True,6,2,3.0,
AWAL,SMBDR,True,5,3,1.6666666666666667,
AWAL,SMBVL,True,5,2,2.5,
AWAL,SMBVR,True,7,3,2.3333333333333335,
AWAL,SIBDL,True,5,3,1.6666666666666667,
AWAL,SIBDR,True,5,3,1.6666666666666667,
AWAL,SIBVL,True,5,3,1.6666666666666667,
AWAL,SIBVR,True,3,3,1.0,
AWAL,SIADL,True,15,3,5.0,
AWAL,SIADR,True,5,3,1.6666666666666667,
AWAL,SIAVL,True,3,3,1.0,
AWAL,SIAVR,True,7,3,2.3333333333333335,
AWAL,DA01,False,6,3,inf,dead_end
AWAL,DA02,False,17,3,inf,dead_end
AWAL,DA03,True,3,3,1.0,
AWAL,DA04,True,4,3,1.3333333333333333,
AWAL,DA05,True,4,3,1.3333333333333333,
AWAL,DA06,False,15,3,inf,dead_end
AWAL,DA07,True,16,3,5.333333333333333,
AWAL,DA08,True,3,3,1.0,
AWAL,DA09,True,4,3,1.3333333333333333,
AWAL,PDA,True,4,3,1.3333333333333333,
AWAL,DB01,False,17,3,inf,dead_end
AWAL,DB02,True,3,3,1.0,
AWAL,DB03,True,3,3,1.0,
AWAL,DB04,True,10,3,3.3333333333333335,
AWAL,DB05,False,24,3,inf,dead_end
AWAL,DB06,False,18,3,inf,dead_end
AWAL,DB07,True,4,3,1.3333333333333333,
AWAL,AS01,False,17,3,inf,dead_end
AWAL,AS02,False,16,3,inf,dead_end
AWAL,AS03,True,3,3,1.0,
AWAL,AS04,True,3,3,1.0,
AWAL,AS05,True,3,3,1.0,
AWAL,AS06,False,18,3,inf,dead_end
AWAL,AS07,False,19,3,inf,dead_end
AWAL,AS08,True,10,3,3.3333333333333335,
AWAL,AS09,False,7,3,inf,dead_end
AWAL,AS10,True,6,3,2.0,
AWAL,AS11,True,3,3,1.0,
AWAL,PDB,True,6,3,2.0,
AWAL,DD01,True,4,3,1.3333333333333333,
AWAL,DD02,True,4,3,1.3333333333333333,
AWAL,DD03,False,10,4,inf,dead_end
AWAL,DD04,False,13,4,inf,dead_end
AWAL,DD05,False,6,4,inf,dead_end
AWAL,DD06,True,5,3,1.6666666666666667,
AWAL,VA01,False,22,3,inf,dead_end
AWAL,VA02,True,4,3,1.3333333333333333,
AWAL,VA03,False,15,3,inf,dead_end
AWAL,VA04,True,3,3,1.0,
AWAL,VA05,True,6,3,2.0,
AWAL,VA06,True,6,3,2.0,
AWAL,VA07,True,3,3,1.0,
AWAL,VA08,False,4,3,inf,dead_end
AWAL,VA09,False,7,3,inf,dead_end
AWAL,VA10,False,9,3,inf,dead_end
AWAL,VA11,True,4,3,1.3333333333333333,
AWAL,VA12,True,4,3,1.3333333333333333,
AWAL,VB01,True,6,3,2.0,
AWAL,VB02,True,3,2,1.5,
AWAL,VB03,True,3,3,1.0,
AWAL,VB04,True,3,3,1.0,
AWAL,VB05,True,3,3,1.0,
AWAL,VB06,True,3,3,1.0,
AWAL,VB07,False,13,3,inf,dead_end
AWAL,VB08,False,7,3,inf,dead_end
AWAL,VB09,False,6,3,inf,dead_end
AWAL,VB10,True,5,3,1.6666666666666667,
AWAL,VB11,True,4,3,1.3333333333333333,
AWAL,VD01,True,4,3,1.3333333333333333,
AWAL,VD02,False,17,3,inf,dead_end
AWAL,VD03,True,3,3,1.0,
AWAL,VD04,True,4,4,1.0,
AWAL,VD05,True,4,4,1.0,
AWAL,VD06,False,10,4,inf,dead_end
AWAL,VD07,False,4,4,inf,dead_end
AWAL,VD08,False,7,4,inf,dead_end
AWAL,VD09,False,6,4,inf,dead_end
AWAL,VD10,False,6,4,inf,dead_end
AWAL,VD11,True,5,3,1.6666666666666667,
AWAL,VD12,True,3,3,1.0,
AWAL,VD13,True,4,3,1.3333333333333333,
AWAL,HSNL,False,10,2,inf,dead_end
AWAL,HSNR,True,3,2,1.5,
AWAL,VC01,False,17,3,inf,dead_end
AWAL,VC02,True,4,3,1.3333333333333333,
AWAL,VC03,False,20,3,inf,dead_end
AWAL,VC04,False,14,3,inf,dead_end
AWAL,VC05,False,12,3,inf,dead_end
AWAL,VC06,False,4,4,inf,dead_end
AWAL,dBWML1,True,4,3,1.3333333333333333,
AWAL,dBWML2,True,4,3,1.3333333333333333,
AWAL,dBWML3,True,4,4,1.0,
AWAL,dBWML4,False,12,3,inf,dead_end
AWAL,dBWML5,False,6,3,inf,dead_end
AWAL,dBWML6,False,6,3,inf,dead_end
AWAL,dBWML7,False,4,3,inf,dead_end
AWAL,dBWMR1,False,8,3,inf,dead_end
AWAL,dBWMR2,False,9,3,inf,dead_end
AWAL,dBWMR3,False,9,3,inf,dead_end
AWAL,dBWMR4,False,11,3,inf,dead_end
AWAL,dBWMR5,False,14,3,inf,dead_end
AWAL,dBWMR6,False,9,3,inf,dead_end
AWAL,dBWMR7,False,6,3,inf,dead_end
AWAL,vBWML1,False,8,3,inf,dead_end
AWAL,vBWML2,True,3,3,1.0,
AWAL,vBWML3,True,3,3,1.0,
AWAL,vBWML4,True,5,3,1.6666666666666667,
AWAL,vBWML5,True,5,3,1.6666666666666667,
AWAL,vBWML6,True,3,3,1.0,
AWAL,vBWML7,True,3,2,1.5,
AWAL,vBWMR1,False,8,4,inf,dead_end
AWAL,vBWMR2,True,7,3,2.3333333333333335,
AWAL,vBWMR3,True,7,3,2.3333333333333335,
AWAL,vBWMR4,True,5,3,1.6666666666666667,
AWAL,vBWMR5,False,9,3,inf,dead_end
AWAL,vBWMR6,True,4,3,1.3333333333333333,
AWAL,vBWMR7,False,4,3,inf,dead_end
AWAL,dBWML8,False,4,3,inf,dead_end
AWAL,dBWML9,False,20,3,inf,dead_end
AWAL,dBWML10,False,18,3,inf,dead_end
AWAL,dBWML11,False,16,3,inf,dead_end
AWAL,dBWML12,False,18,3,inf,dead_end
AWAL,dBWML13,False,18,3,inf,dead_end
AWAL,dBWML14,True,4,3,1.3333333333333333,
AWAL,dBWML15,False,6,3,inf,dead_end
AWAL,dBWML16,False,5,3,inf,dead_end
AWAL,dBWML17,True,4,4,1.0,
AWAL,dBWML18,True,4,4,1.0,
AWAL,dBWML19,True,4,4,1.0,
AWAL,dBWML20,True,4,4,1.0,
AWAL,dBWML21,True,4,4,1.0,
AWAL,dBWML22,False,5,4,inf,dead_end
AWAL,dBWML23,True,7,4,1.75,
AWAL,dBWML24,False,8,4,inf,dead_end
AWAL,dBWMR8,False,4,3,inf,dead_end
AWAL,dBWMR9,False,20,3,inf,dead_end
AWAL,dBWMR10,False,17,3,inf,dead_end
AWAL,dBWMR11,False,16,3,inf,dead_end
AWAL,dBWMR12,False,16,3,inf,dead_end
AWAL,dBWMR13,True,4,3,1.3333333333333333,
AWAL,dBWMR14,True,13,3,4.333333333333333,
AWAL,dBWMR15,False,6,3,inf,dead_end
AWAL,dBWMR16,False,6,3,inf,dead_end
AWAL,dBWMR17,True,4,4,1.0,
AWAL,dBWMR18,True,4,4,1.0,
AWAL,dBWMR19,True,4,4,1.0,
AWAL,dBWMR20,True,4,4,1.0,
AWAL,dBWMR21,True,4,4,1.0,
AWAL,dBWMR22,False,5,4,inf,dead_end
AWAL,dBWMR23,True,6,4,1.5,
AWAL,dBWMR24,True,8,4,2.0,
AWAL,vBWML8,True,3,3,1.0,
AWAL,vBWML9,True,3,3,1.0,
AWAL,vBWML10,True,3,3,1.0,
AWAL,vBWML11,True,6,3,2.0,
AWAL,vBWML12,True,3,3,1.0,
AWAL,vBWML13,True,5,3,1.6666666666666667,
AWAL,vBWML14,True,6,3,2.0,
AWAL,vBWML15,True,7,3,2.3333333333333335,
AWAL,vBWML16,True,3,3,1.0,
AWAL,vBWML17,False,3,4,inf,dead_end
AWAL,vBWML18,False,3,4,inf,dead_end
AWAL,vBWML19,False,7,3,inf,dead_end
AWAL,vBWML20,False,5,4,inf,dead_end
AWAL,vBWML21,True,4,4,1.0,
AWAL,vBWML22,True,4,3,1.3333333333333333,
AWAL,vBWML23,False,5,4,inf,dead_end
AWAL,vBWMR8,False,5,3,inf,dead_end
AWAL,vBWMR9,True,5,3,1.6666666666666667,
AWAL,vBWMR10,True,6,3,2.0,
AWAL,vBWMR11,True,4,3,1.3333333333333333,
AWAL,vBWMR12,False,14,3,inf,dead_end
AWAL,vBWMR13,False,17,3,inf,dead_end
AWAL,vBWMR14,True,9,3,3.0,
AWAL,vBWMR15,True,6,3,2.0,
AWAL,vBWMR16,True,3,3,1.0,
AWAL,vBWMR17,False,3,4,inf,dead_end
AWAL,vBWMR18,False,3,4,inf,dead_end
AWAL,vBWMR19,False,5,4,inf,dead_end
AWAL,vBWMR20,False,7,4,inf,dead_end
AWAL,vBWMR21,False,5,4,inf,dead_end
AWAL,vBWMR22,True,5,3,1.6666666666666667,
AWAL,vBWMR23,True,4,4,1.0,
AWAL,vBWMR24,True,5,4,1.25,
